latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-22.05534,-61.3752,307.3,0.41,0.37,2019-01-17,0508,N,VIIRS,n,1,285.9,0.8,0
-22.056,-61.37126,305.3,0.41,0.37,2019-01-17,0508,N,VIIRS,n,1,286.8,0.8,0
-22.05667,-61.36732,309.1,0.41,0.37,2019-01-17,0508,N,VIIRS,n,1,286.4,0.7,0
-22.05735,-61.36338,305.5,0.41,0.37,2019-01-17,0508,N,VIIRS,n,1,286.4,0.7,0
-22.43935,-59.56999,314.4,0.38,0.36,2019-01-17,0508,N,VIIRS,n,1,296.5,1.4,0
-22.36441,-60.7771,313.1,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,288.7,1.8,0
-22.38334,-60.6823,323.7,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,289.3,3.8,0
-22.38396,-60.67849,319.7,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,288.8,1.8,0
-22.38669,-60.68294,341,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,289.7,3.8,0
-22.38731,-60.67913,311.9,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,288.3,1.8,0
-22.38813,-60.68246,320,0.39,0.36,2019-01-17,0508,N,VIIRS,n,1,288.1,2.9,0
-22.37476,-61.42988,299.6,0.41,0.37,2019-01-17,0509,N,VIIRS,n,1,261.4,0.4,0
-22.5559,-60.33825,312.9,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,296.2,1.1,0
-22.3775,-61.4345,304,0.41,0.37,2019-01-17,0509,N,VIIRS,n,1,263.1,0.9,0
-22.37817,-61.43055,309.5,0.41,0.37,2019-01-17,0509,N,VIIRS,n,1,263,0.9,0
-22.43079,-61.32705,298.3,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,269.1,0.4,0
-23.15629,-57.45705,308.8,0.42,0.38,2019-01-17,0509,N,VIIRS,n,1,294.7,1,0
-22.68423,-60.78891,322.8,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,277.3,2.8,0
-22.60735,-61.25607,305.4,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,281.6,1,0
-22.68361,-60.79273,317.4,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,276.8,2.7,0
-22.68696,-60.79338,343.2,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,276.7,2.7,0
-22.68759,-60.78955,332.9,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,276.1,2.8,0
-22.68634,-60.7972,305.8,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,276.3,2.7,0
-22.87719,-59.6811,314.1,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,295.7,0.8,0
-22.87993,-59.68546,310,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,295.5,0.8,0
-22.88052,-59.6817,308.4,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,294.9,0.4,0
-22.85811,-60.08347,328.7,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,296.9,2.4,0
-22.69992,-61.22447,300.8,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,274.1,0.8,0
-23.13084,-58.91478,316.9,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,294.8,0.6,0
-23.13419,-58.91537,338.9,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.6,3.8,0
-23.14135,-58.93623,319.8,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.2,3.3,0
-23.14413,-58.94064,312,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,294.9,2.1,0
-23.14747,-58.94123,326,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.4,2.1,0
-23.1469,-58.94505,316.7,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.4,2.1,0
-23.15025,-58.94564,315.3,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.5,4.3,0
-22.88907,-60.73556,305.9,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,272.9,0.9,0
-22.89241,-60.7362,308.5,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,272.5,0.9,0
-22.70685,-61.97742,305.6,0.42,0.38,2019-01-17,0509,N,VIIRS,n,1,287,0.8,0
-22.70754,-61.97334,310.6,0.42,0.38,2019-01-17,0509,N,VIIRS,n,1,287.1,0.8,0
-22.71099,-61.97403,311.9,0.42,0.38,2019-01-17,0509,N,VIIRS,n,1,286.8,0.9,0
-22.71235,-61.97276,307.8,0.42,0.38,2019-01-17,0509,N,VIIRS,n,1,286.5,0.7,0
-23.21959,-58.97265,315.4,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,293.8,3.4,0
-23.22351,-58.96943,332.1,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,294.7,3.4,0
-22.86502,-61.51387,326.8,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,275.9,2.4,0
-22.86842,-61.51453,345.7,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,276.7,6,0
-22.86908,-61.51058,314.5,0.4,0.37,2019-01-17,0509,N,VIIRS,n,1,278,1.6,0
-23.10436,-60.11228,315.2,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,296.4,0.9,0
-23.10769,-60.1129,307.8,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,296,0.9,0
-23.10829,-60.10913,307.9,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,296,0.8,0
-23.11162,-60.10976,329.4,0.38,0.36,2019-01-17,0509,N,VIIRS,n,1,296.3,1.6,0
-23.04221,-60.68122,312.2,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,292.3,2.2,0
-23.22352,-60.33554,317.4,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,296.2,0.9,0
-23.22685,-60.33617,307.3,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,295.9,0.9,0
-23.22746,-60.33239,308.8,0.39,0.36,2019-01-17,0509,N,VIIRS,n,1,296,1,0
-23.7712,-57.11811,309.6,0.44,0.38,2019-01-17,0509,N,VIIRS,n,1,295.5,1.1,0
-23.77474,-57.11871,308.4,0.44,0.38,2019-01-17,0509,N,VIIRS,n,1,295.4,1.2,0
-24.01496,-56.00624,307.8,0.49,0.4,2019-01-17,0509,N,VIIRS,n,1,292.1,1.4,0
-24.75595,-56.17106,304.4,0.49,0.4,2019-01-17,0509,N,VIIRS,n,1,292.1,0.9,0
-27.17135,-56.45258,336,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,300.4,2.3,0
-26.55669,-55.42947,334,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,300.8,1.4,0
-26.58988,-56.04944,344.3,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,302.3,13.4,0
-26.58642,-56.05016,348.1,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,302.1,10.8,0
-26.425,-56.24424,341.7,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,300.4,10.6,0
-26.42155,-56.24495,350.3,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,303.2,10.6,0
-26.4949,-56.68156,335.9,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,300.4,3.5,0
-26.4181,-56.24566,338.4,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,300.7,7,0
-26.35247,-55.90475,334.2,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,300,4.9,0
-26.35199,-55.90305,336.3,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,300.3,4.9,0
-26.59586,-57.50025,331.3,0.39,0.36,2019-01-17,1736,N,VIIRS,l,1,302.3,3.1,0
-26.4659,-56.7155,331,0.4,0.37,2019-01-17,1736,N,VIIRS,l,1,302.9,3.3,0
-26.22852,-55.41708,331.7,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,301.3,4.1,0
-26.41038,-56.48597,337.9,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305.1,4.3,0
-26.3611,-56.21258,347.9,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,303.2,6.5,0
-26.29547,-55.91058,336.9,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,298.9,5.3,0
-26.2962,-56.10431,336.3,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,302.5,6.6,0
-26.13972,-55.55021,338.2,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,301.6,6,0
-26.14084,-55.57781,333.6,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,301.9,4.2,0
-26.16986,-55.85142,330.3,0.43,0.38,2019-01-17,1736,N,VIIRS,l,1,301.5,2,0
-26.39991,-57.27439,338.1,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,301.5,3.1,0
-26.06656,-55.75547,344.4,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,300.8,7,0
-26.22582,-56.89244,336.1,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,301.4,2.4,0
-26.00932,-55.8829,337.6,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,303.5,5.7,0
-26.09307,-57.08313,339.4,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,302.1,2.8,0
-26.03406,-57.53937,346.3,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,302.1,9.9,0
-26.0307,-57.54002,339.6,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,302.2,4.8,0
-26.02735,-57.54068,335.3,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,301.4,4.8,0
-26.02399,-57.54134,335.1,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,301.6,2.6,0
-26.01939,-57.53414,332.2,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,300.7,3.1,0
-26.02002,-57.53807,338.2,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,300.9,2.6,0
-25.77062,-56.84394,332,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,300.4,3.2,0
-25.39116,-54.8456,335.2,0.48,0.4,2019-01-17,1736,N,VIIRS,l,1,308.9,9.9,0
-25.64732,-56.37126,345.9,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,305.3,4.5,0
-25.65714,-56.4726,336.5,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,305.9,8.3,0
-25.65783,-56.47675,342.1,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,305.4,8.3,0
-25.65438,-56.47744,340.7,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,304.7,5.8,0
-25.72303,-57.12711,335.5,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,304.5,4.5,0
-25.66328,-57.51427,331.8,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,300.6,1.6,0
-25.33831,-55.93599,334.4,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,300.4,2.6,0
-25.27387,-55.85912,346.4,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,301.8,8.4,0
-25.31751,-56.24059,336.3,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,303.2,2.6,0
-25.44457,-57.11563,330.8,0.4,0.37,2019-01-17,1736,N,VIIRS,l,1,302.1,1.1,0
-25.267,-56.07024,334,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,300.8,2.2,0
-25.15444,-56.19442,334.7,0.43,0.38,2019-01-17,1736,N,VIIRS,l,1,304.8,20.1,0
-25.18177,-56.35529,343.5,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,305.3,6.5,0
-25.17829,-56.35598,347.7,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,304.1,7.6,0
-24.90212,-54.92915,350.3,0.49,0.4,2019-01-17,1736,N,VIIRS,n,1,310.9,14.2,0
-24.99616,-55.49534,338.3,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,303.1,4.6,0
-25.04272,-55.98568,346.3,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,302.6,16.9,0
-24.96752,-56.11591,337.8,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,303,2.9,0
-24.83212,-55.39389,347.5,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,303.1,7.5,0
-24.91771,-56.12214,344,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,304,4.2,0
-24.9142,-56.12287,340.1,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,309.9,5.1,0
-24.91069,-56.12359,339.5,0.43,0.38,2019-01-17,1736,N,VIIRS,l,1,311.1,5.1,0
-24.63136,-54.76517,330.3,0.5,0.41,2019-01-17,1736,N,VIIRS,l,1,304.7,4.5,0
-25.07048,-57.72042,332.3,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,304.9,1.8,0
-24.76109,-56.15663,335.4,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,303.6,3.1,0
-25.04157,-57.8704,335.1,0.39,0.36,2019-01-17,1736,N,VIIRS,n,1,303.6,3.7,0
-24.90187,-57.08812,331.8,0.41,0.37,2019-01-17,1736,N,VIIRS,l,1,305.6,1.7,0
-24.87251,-56.95219,334.9,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,304.6,2.5,0
-24.55094,-55.33067,345.1,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,304,17.4,0
-24.76266,-56.54964,331.3,0.42,0.38,2019-01-17,1736,N,VIIRS,l,1,302.8,2,0
-24.5473,-55.33143,349.7,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,304.1,17.4,0
-24.7592,-56.55035,330.2,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,301.7,2,0
-24.54084,-55.33764,333.6,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,302.3,2.3,0
-24.52907,-55.33529,333.1,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,302.9,3.4,0
-24.79054,-56.86343,350.7,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305.1,15,0
-24.78711,-56.86412,347.6,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,307.1,7.4,0
-24.78779,-56.86819,346.4,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,307.7,7.4,0
-24.78368,-56.8648,348,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,307.1,7.4,0
-24.7782,-56.85324,333,0.41,0.37,2019-01-17,1736,N,VIIRS,l,1,306.8,3.2,0
-24.77957,-56.8614,342.2,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,309.1,5.5,0
-24.78025,-56.86548,337.5,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305.6,5.3,0
-24.78093,-56.86955,338.7,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,306.5,5.3,0
-24.78162,-56.87363,345.7,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,306.3,3.7,0
-24.77545,-56.858,338.8,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305,5.5,0
-24.77614,-56.86208,334.3,0.41,0.37,2019-01-17,1736,N,VIIRS,l,1,305.6,5.5,0
-24.7775,-56.87023,336.4,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305.2,5.3,0
-24.77819,-56.87431,335.7,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,303.2,3.7,0
-24.77732,-56.86145,348.1,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,306.4,5.5,0
-24.77799,-56.86553,340.7,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,304.9,5.5,0
-24.77933,-56.87369,347.2,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,305.4,7.3,0
-24.77389,-56.86213,333.9,0.41,0.37,2019-01-17,1736,N,VIIRS,l,1,304.7,5.5,0
-24.77523,-56.87029,334,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,303,5.5,0
-24.6598,-56.41385,336.2,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,302.7,3,0
-24.54665,-55.79657,335.6,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,302.2,4,0
-24.54743,-55.80103,335.3,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,302.9,4,0
-24.40149,-55.06127,334.9,0.49,0.4,2019-01-17,1736,N,VIIRS,n,1,302,2.9,0
-24.67499,-56.67392,330.4,0.42,0.37,2019-01-17,1736,N,VIIRS,l,1,301.5,1.8,0
-24.67569,-56.67805,330.1,0.42,0.37,2019-01-17,1736,N,VIIRS,l,1,301.7,1.8,0
-24.77539,-57.4496,346.2,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,311.7,7.3,0
-24.36472,-55.1337,348.4,0.48,0.4,2019-01-17,1736,N,VIIRS,n,1,305.7,16.5,0
-24.75925,-57.4366,336.7,0.4,0.37,2019-01-17,1736,N,VIIRS,l,1,307.8,3.2,0
-24.36699,-55.13194,339.9,0.48,0.4,2019-01-17,1736,N,VIIRS,l,1,310.1,15.6,0
-24.36782,-55.13665,338.9,0.48,0.4,2019-01-17,1736,N,VIIRS,n,1,306.4,8.1,0
-24.27759,-54.78224,340.8,0.5,0.41,2019-01-17,1736,N,VIIRS,n,1,304.4,15.3,0
-24.67785,-57.19395,334.7,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,303.3,2.5,0
-24.72952,-57.51152,348.4,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,307.3,8.6,0
-24.6738,-57.19062,333.3,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,303.2,4.3,0
-24.67445,-57.19462,337.7,0.4,0.37,2019-01-17,1736,N,VIIRS,l,1,308,7.7,0
-24.67511,-57.19862,345.2,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,305.9,7.7,0
-24.67039,-57.19128,347.4,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,305.1,4.3,0
-24.35403,-55.40257,335.5,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,300.9,3.2,0
-24.58473,-56.76005,350.9,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,306.4,8.3,0
-24.58128,-56.76073,342.3,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,311.4,56.6,0
-24.64799,-57.18325,334.3,0.4,0.37,2019-01-17,1736,N,VIIRS,n,1,303.4,2,0
-24.49147,-56.31627,331.1,0.43,0.38,2019-01-17,1736,N,VIIRS,l,1,303.3,2.3,0
-24.42354,-55.94523,347.1,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,301.9,11.5,0
-24.45337,-56.13767,344.3,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,306.8,28.3,0
-24.48373,-56.31341,342.9,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,305.9,8,0
-24.28501,-55.20827,330.9,0.48,0.4,2019-01-17,1736,N,VIIRS,n,1,299.7,3.7,0
-24.35507,-55.70834,337.1,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,302.3,4.6,0
-24.30179,-55.48805,337.6,0.47,0.39,2019-01-17,1736,N,VIIRS,n,1,306.5,62.2,0
-24.29936,-55.51713,339.3,0.47,0.39,2019-01-17,1736,N,VIIRS,n,1,303.2,7.1,0
-24.29525,-55.62208,342.3,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,302.1,4.8,0
-24.26514,-55.68452,334.5,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,304.2,2.6,0
-24.27445,-55.95515,336.3,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,300.9,3.8,0
-24.21871,-55.74014,333.9,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,303.2,27.2,0
-24.34314,-56.59253,338.3,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,306.7,7.2,0
-24.34384,-56.59669,333.1,0.42,0.38,2019-01-17,1736,N,VIIRS,l,1,304.5,7.2,0
-24.2559,-56.10343,341.4,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,302.4,3.8,0
-24.18198,-55.70079,338.7,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,306.1,18.2,0
-24.17837,-55.70152,337.5,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,303.3,18.2,0
-24.35383,-56.76192,334,0.42,0.37,2019-01-17,1736,N,VIIRS,n,1,299.9,0.8,0
-24.35038,-56.76263,333.7,0.42,0.37,2019-01-17,1736,N,VIIRS,l,1,304.5,3.4,0
-24.15795,-55.73384,337.9,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,306.3,17.7,0
-24.12771,-55.58486,336.3,0.46,0.39,2019-01-17,1736,N,VIIRS,l,1,307.1,5.8,0
-24.15436,-55.7346,334.7,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,300.8,17.7,0
-24.31202,-56.64178,332.6,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,303.1,2.9,0
-24.12407,-55.58555,330.6,0.46,0.39,2019-01-17,1736,N,VIIRS,l,1,304.8,3.6,0
-24.30854,-56.64244,338.9,0.42,0.38,2019-01-17,1736,N,VIIRS,n,1,303.1,10.9,0
-24.12402,-55.58415,333.3,0.46,0.39,2019-01-17,1736,N,VIIRS,l,1,305.1,7,0
-24.24985,-56.40598,341.2,0.43,0.38,2019-01-17,1736,N,VIIRS,n,1,305.7,7.2,0
-24.37774,-57.47668,330.1,0.4,0.37,2019-01-17,1736,N,VIIRS,l,1,304.8,1.6,0
-24.32062,-57.17127,344.1,0.41,0.37,2019-01-17,1736,N,VIIRS,n,1,303.7,2.1,3
-24.06412,-55.88161,345.4,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,304.6,10.5,0
-24.06409,-55.88552,345.4,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,304.3,11.2,0
-24.09037,-56.18943,336.7,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,304.3,35,0
-24.01461,-56.00577,350,0.45,0.39,2019-01-17,1736,N,VIIRS,n,1,311.9,11.2,0
-23.93566,-55.76804,334.3,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,304.6,6.8,0
-23.93647,-55.77259,349.1,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,311.2,6.8,0
-23.93587,-55.77091,353.5,0.46,0.39,2019-01-17,1736,N,VIIRS,n,1,309.7,8.7,0
-24.09202,-56.69206,330.9,0.42,0.38,2019-01-17,1736,N,VIIRS,l,1,304.9,1.3,0
-23.93226,-55.77168,330.8,0.46,0.39,2019-01-17,1736,N,VIIRS,l,1,305.4,8.7,0
-23.81143,-55.61741,335,0.47,0.39,2019-01-17,1736,N,VIIRS,n,1,301.3,3.6,0
-23.89013,-56.33044,336.7,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,306,8.4,0
-23.744,-55.53035,338.5,0.47,0.4,2019-01-17,1736,N,VIIRS,n,1,304.4,3.4,0
-23.87517,-56.30686,336.2,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,304.7,8.1,0
-23.8759,-56.31115,334.1,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,303.1,8.1,0
-23.87457,-56.32468,336.6,0.44,0.38,2019-01-17,1736,N,VIIRS,n,1,302.9,5.1,0
-23.83704,-56.23388,331.8,0.44,0.38,2019-01-17,1736,N,VIIRS,l,1,304.3,1.6,0
-23.93855,-56.85049,331.2,0.42,0.38,2019-01-17,1736,N,VIIRS,l,1,304.8,2.7,0
-23.69484,-55.67717,337.2,0.47,0.39,2019-01-17,1737,N,VIIRS,n,1,304.6,7.1,0
-23.74694,-56.04344,340.4,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,303.7,10.1,0
-23.90983,-57.26651,346.4,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,307.2,4.7,0
-23.91049,-57.27052,334.8,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,303.5,4.7,0
-23.90641,-57.26717,338,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,306.1,4.5,0
-23.90707,-57.27118,340.1,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,304.4,4.5,0
-23.77242,-56.83551,333.2,0.42,0.38,2019-01-17,1737,N,VIIRS,l,1,307.8,5.9,0
-24.1613,-59.37751,330.5,0.38,0.36,2019-01-17,1737,N,VIIRS,n,1,302.8,1.2,0
-23.5535,-55.66266,346.8,0.47,0.4,2019-01-17,1737,N,VIIRS,n,1,304.2,8.8,0
-23.5115,-55.681,330.7,0.47,0.4,2019-01-17,1737,N,VIIRS,n,1,305,1.7,0
-23.7343,-56.97038,349.7,0.42,0.37,2019-01-17,1737,N,VIIRS,n,1,311.6,8.1,0
-23.52384,-55.89852,336.7,0.46,0.39,2019-01-17,1737,N,VIIRS,n,1,302.6,2.2,0
-23.68991,-56.86337,339.5,0.42,0.38,2019-01-17,1737,N,VIIRS,n,1,305.4,2.3,0
-23.52296,-55.89674,338.9,0.46,0.39,2019-01-17,1737,N,VIIRS,n,1,302.1,2.1,0
-23.62031,-56.64037,332,0.43,0.38,2019-01-17,1737,N,VIIRS,l,1,306.2,2.8,0
-23.47237,-55.84195,331.1,0.46,0.39,2019-01-17,1737,N,VIIRS,l,1,304.5,3.5,0
-23.48819,-55.99696,332.3,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,301.9,4.4,0
-23.67437,-57.49179,353,0.4,0.37,2019-01-17,1737,N,VIIRS,n,1,304.7,7.5,0
-23.67097,-57.49244,349.1,0.4,0.37,2019-01-17,1737,N,VIIRS,n,1,303.9,7.5,0
-23.27096,-55.69794,338.2,0.47,0.4,2019-01-17,1737,N,VIIRS,n,1,299.6,3.3,0
-23.27149,-55.6964,333.5,0.47,0.4,2019-01-17,1737,N,VIIRS,n,1,299.5,2.2,0
-23.40878,-57.29969,335.2,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,301.4,2.7,0
-23.51434,-57.95054,346.4,0.4,0.37,2019-01-17,1737,N,VIIRS,n,1,303.9,5.2,0
-23.30856,-57.10204,335.7,0.42,0.37,2019-01-17,1737,N,VIIRS,n,1,304.6,4.7,0
-23.17423,-56.99216,334.7,0.42,0.38,2019-01-17,1737,N,VIIRS,l,1,308,2.9,0
-23.03541,-56.208,347.4,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,309,10.7,0
-23.03424,-56.20683,333.3,0.45,0.39,2019-01-17,1737,N,VIIRS,l,1,304,6.7,0
-23.03498,-56.21121,340.4,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,307.3,6.7,0
-22.99855,-56.0851,344.7,0.46,0.39,2019-01-17,1737,N,VIIRS,n,1,307,11.8,0
-23.03303,-56.43676,347.7,0.44,0.38,2019-01-17,1737,N,VIIRS,n,1,306.7,5.8,0
-23.15251,-57.23148,348.6,0.41,0.37,2019-01-17,1737,N,VIIRS,n,1,303.6,9.7,0
-22.97906,-56.27265,333.9,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,302.9,6,0
-22.90591,-55.91809,348.6,0.46,0.39,2019-01-17,1737,N,VIIRS,n,1,308.1,8.6,0
-22.96933,-56.30162,335.4,0.45,0.39,2019-01-17,1737,N,VIIRS,n,1,302.1,3.4,0
-23.05515,-57.14915,344.2,0.42,0.37,2019-01-17,1737,N,VIIRS,n,1,304,7.2,0
-22.75859,-56.08142,343.9,0.46,0.39,2019-01-17,1737,N,VIIRS,n,1,304.8,13.4,0
-23.22342,-58.96256,342.7,0.38,0.36,2019-01-17,1737,N,VIIRS,n,1,311.6,4.9,0
-23.22009,-58.96316,340.4,0.38,0.36,2019-01-17,1737,N,VIIRS,n,1,305.1,4.9,0
-23.22067,-58.96693,335,0.38,0.36,2019-01-17,1737,N,VIIRS,l,1,308.5,4.9,0
-22.74298,-56.22705,330.8,0.45,0.39,2019-01-17,1737,N,VIIRS,l,1,302.9,2.3,0
